user_id,phone_number,imei_prefix,phone_model,timestamp,current_city,current_area,current_location_lat,current_location_lon,cell_tower_id,cell_tower_lat,cell_tower_lon,previous_city,previous_area,previous_location_lat,previous_location_lon,prev_cell_tower_id,prev_cell_tower_lat,prev_cell_tower_lon,last_sim_usage_timestamp,last_device_usage_timestamp,sim_change_flag,device_change_flag,time_since_last_sim_change,num_calls_last_24h,num_sms_last_24h,data_usage_last_24h,change_in_data_usage,login_attempts,num_failed_logins_last_24h,transaction_count,account_activity_flag,is_roaming,distance_change_km,change_in_cell_tower_id,risk_score,label,is_sim_swap,alert_type
DEMOUSER_6323,+94762020510,97452316,iPhone 14,2026-02-19 13:58:15,Matara,Area_11,7.143146,79.593073,ANU_TA_7031,9.501607,80.641081,Colombo,Area_12,7.895367,80.277256,JAF_CH_2035,6.445595,79.674118,2026-02-18 15:58:15,2026-02-16 14:58:15,0,0,47,2,29,1.42,3.14,5,2,20,1,1,3.98,0,33.47,0,0,NORMAL_BEHAVIOR
DEMOUSER_6324,+94712577998,53994825,Samsung Galaxy A54,2026-02-01 13:58:15,Jaffna,Area_9,7.920858,81.680323,KUR_NA_7647,6.498006,79.743288,Batticaloa,Area_5,5.977579,80.646157,JAF_PO_6787,6.501468,79.892301,2026-01-31 18:58:15,2026-01-30 22:58:15,0,0,3,18,21,1.05,4.57,4,3,2,1,1,3.28,0,3.39,0,0,NORMAL_BEHAVIOR
DEMOUSER_6325,+94767618909,24955010,iPhone 15 Pro,2026-02-16 13:58:15,Jaffna,Area_16,6.283343,79.771504,ANU_MI_9817,9.147102,81.683166,Matara,Area_5,5.905192,79.986214,JAF_KO_2667,8.482873,80.469167,2026-02-16 06:58:15,2026-02-14 15:58:15,0,0,34,15,20,1,-0.56,5,3,20,1,1,13.3,0,0.34,0,0,NORMAL_BEHAVIOR
DEMOUSER_6326,+94745407037,48286784,Samsung Galaxy S22,2026-02-23 13:58:15,Anuradhapura,Area_3,6.89815,80.672834,RAT_BA_3321,9.66744,80.705366,Kandy,Area_6,6.70246,81.109822,KAN_PE_9779,6.762346,80.667699,2026-02-23 04:58:15,2026-02-21 21:58:15,0,0,12,1,4,0.21,-0.74,7,3,3,0,0,37.55,0,1.16,0,0,NORMAL_BEHAVIOR
DEMOUSER_6327,+94787564061,10819629,Samsung Galaxy S24,2026-02-04 13:58:15,Kurunegala,Area_17,8.185409,80.016771,KAN_PE_1960,8.047909,80.203275,Negombo,Area_5,8.219712,79.621194,RAT_PE_7101,9.825916,80.521913,2026-02-02 16:58:15,2026-02-03 20:58:15,1,1,47,68,55,6.98,5.86,17,8,17,1,0,322.4,0,79.26,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6328,+94769818915,25483409,Huawei P50,2026-02-26 13:58:15,Galle,Area_7,7.359479,81.607521,BAD_HA_2807,8.049714,80.076821,Matara,Area_16,9.652908,80.302455,JAF_KO_1774,6.833869,79.608564,2026-02-26 03:58:15,2026-02-24 08:58:15,1,0,39,30,84,2.66,0.86,18,14,16,0,1,187.36,0,89.35,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6329,+94701901465,77132956,Xiaomi Poco X4,2026-02-23 13:58:15,Kandy,Area_12,6.005009,81.112843,JAF_NA_7653,7.737495,81.278117,Batticaloa,Area_2,9.265056,79.673911,KUR_NA_7647,6.148004,80.106269,2026-02-22 22:58:15,2026-02-21 06:58:15,1,0,27,70,49,2.22,1.61,13,10,13,1,0,277.06,1,94.88,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6330,+94711433092,15003585,Xiaomi 13,2026-02-04 13:58:15,Matara,Area_18,7.027554,81.732036,KUR_PA_4511,7.543124,81.227895,Colombo,Area_17,9.382821,79.521686,ANU_KE_9176,6.159124,81.005177,2026-02-03 14:58:15,2026-02-03 19:58:15,0,0,27,5,30,0.23,-1.44,8,2,4,0,0,9.76,0,5.5,0,0,NORMAL_BEHAVIOR
DEMOUSER_6331,+94776781945,45479353,Samsung Galaxy A54,2026-02-13 13:58:15,Negombo,Area_3,6.864161,79.57032,BAD_BA_9883,7.190569,80.467021,Negombo,Area_14,6.840559,80.352111,KUR_NA_2740,7.931583,80.094613,2026-02-12 03:58:15,2026-02-13 12:58:15,1,1,27,47,91,7.66,2.71,26,12,11,1,1,222.8,1,67.21,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6332,+94724585181,54268907,iPhone 14,2026-02-14 13:58:15,Kandy,Area_5,9.243229,81.063305,RAT_BA_8382,9.647762,80.907759,Matara,Area_7,8.146047,81.691613,KAN_KA_4587,6.657401,80.350656,2026-02-13 14:58:15,2026-02-13 15:58:15,0,0,13,8,32,1.99,4.08,2,2,7,0,1,37.56,0,0.43,0,0,NORMAL_BEHAVIOR
DEMOUSER_6333,+94728286911,27197734,Xiaomi Poco X4,2026-02-03 13:58:15,Jaffna,Area_9,6.663044,80.131346,BAT_OD_8782,7.60835,81.097471,Negombo,Area_2,7.256936,81.687894,COL_KI_1020,7.689456,80.716254,2026-02-03 04:58:15,2026-02-01 13:58:15,0,0,47,4,14,0.71,5.95,3,3,17,1,1,22.91,0,26.01,0,0,NORMAL_BEHAVIOR
DEMOUSER_6334,+94751856106,62193072,iPhone 14,2026-02-14 13:58:15,Kandy,Area_12,6.186606,81.220969,RAT_EM_7609,9.145656,81.162808,Kurunegala,Area_8,8.553354,80.768505,BAT_KA_7882,9.264041,80.169733,2026-02-13 23:58:15,2026-02-12 16:58:15,0,0,47,15,24,0.26,1.66,1,1,0,0,0,32.25,0,12.64,0,0,NORMAL_BEHAVIOR
DEMOUSER_6335,+94779686341,75446210,Vivo Y35,2026-02-05 13:58:15,Matara,Area_15,8.840276,79.851229,KUR_PA_3570,8.565105,81.228075,Matara,Area_7,9.524221,81.442452,ANU_TA_7198,7.962571,79.627287,2026-02-04 19:58:15,2026-02-03 21:58:15,1,1,25,76,141,3.6,1.42,25,10,10,1,0,382.45,0,68.38,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6336,+94707395393,70750170,Samsung Galaxy S22,2026-02-04 13:58:15,Galle,Area_2,9.43996,79.505129,KUR_NA_8982,7.855134,81.251554,Colombo,Area_5,8.424226,79.556235,JAF_PO_7798,6.174083,81.035674,2026-02-03 03:58:15,2026-02-01 21:58:15,0,0,38,16,21,1.67,4.06,6,0,13,1,1,0.67,0,22.73,0,0,NORMAL_BEHAVIOR
DEMOUSER_6337,+94742087793,23571032,Oppo A78,2026-02-25 13:58:15,Kandy,Area_19,8.945691,80.777559,ANU_KE_4795,6.869821,80.755685,Matara,Area_18,8.603219,80.796309,KAN_PE_9779,9.37018,80.375633,2026-02-23 13:58:15,2026-02-25 08:58:15,0,0,31,9,15,0.45,5.45,5,1,14,0,1,0.1,0,30.69,0,0,NORMAL_BEHAVIOR
DEMOUSER_6338,+94783876789,26952023,Huawei Nova 10,2026-02-24 13:58:15,Batticaloa,Area_10,6.984003,81.226501,RAT_PE_2411,8.129276,80.928259,Batticaloa,Area_12,9.828925,80.717247,KUR_PA_2752,9.579261,79.623233,2026-02-23 04:58:15,2026-02-23 14:58:15,1,1,21,68,123,2.34,1.09,27,7,19,0,0,261.45,0,79.54,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6339,+94780337232,62350637,iPhone 14,2026-02-21 13:58:15,Negombo,Area_1,7.935961,80.135517,COL_KI_6104,7.065532,80.773075,Galle,Area_6,7.071579,81.815635,BAT_ER_1886,7.573407,79.868153,2026-02-21 05:58:15,2026-02-20 09:58:15,0,0,14,6,35,1.8,0.86,6,1,20,0,1,17.06,0,25.73,0,0,NORMAL_BEHAVIOR
DEMOUSER_6340,+94727902369,79277447,Xiaomi Redmi Note 11,2026-01-31 13:58:15,Anuradhapura,Area_2,9.838663,81.103561,JAF_PO_4954,9.213172,81.05916,Matara,Area_2,7.705779,79.520295,COL_MO_4050,6.681375,80.078645,2026-01-29 14:58:15,2026-01-31 07:58:15,0,0,28,18,14,0.55,2.4,3,3,9,0,0,9.78,0,29.58,0,0,NORMAL_BEHAVIOR
DEMOUSER_6341,+94743844254,59345009,Oppo Reno 8,2026-02-05 13:58:15,Negombo,Area_10,9.667102,81.800327,ANU_KE_2847,8.51422,80.113605,Matara,Area_6,8.058554,81.233978,BAD_BA_3325,7.189499,81.083499,2026-02-05 10:58:15,2026-02-04 04:58:15,1,1,35,72,56,5.09,-0.55,24,5,8,1,0,457.09,1,76.62,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6342,+94769198949,91707442,Xiaomi Note 18,2026-02-03 13:58:15,Jaffna,Area_6,7.351465,80.017127,KUR_NA_8396,7.179672,81.464214,Galle,Area_15,6.413926,80.104281,RAT_BA_7527,8.399805,79.915,2026-02-02 01:58:15,2026-02-01 12:58:15,0,0,2,4,1,0.19,2.19,3,1,13,0,0,7.42,0,18.88,0,0,NORMAL_BEHAVIOR
DEMOUSER_6343,+94774543908,98444190,Samsung Galaxy A54,2026-01-31 13:58:15,Kandy,Area_18,8.139837,81.412814,JAF_PO_9048,9.621294,81.033674,Negombo,Area_1,6.221141,79.580256,GAL_UN_5668,6.004728,81.759745,2026-01-29 15:58:15,2026-01-29 06:58:15,1,0,11,57,62,4.97,-1.89,10,6,15,0,1,107.09,0,80.01,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6344,+94720887845,16060291,Xiaomi Redmi Note 11,2026-02-23 13:58:15,Kurunegala,Area_18,6.947783,79.877143,RAT_PE_5494,6.497905,80.133748,Matara,Area_19,9.825911,80.439452,COL_DE_5833,6.047953,81.310741,2026-02-23 07:58:15,2026-02-22 13:58:15,1,1,41,73,60,6.09,-1.48,26,7,3,1,0,220.53,1,93.35,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6345,+94722667217,56579958,Samsung Galaxy S24,2026-02-02 13:58:15,Colombo,Area_8,8.689624,81.79238,BAT_KA_5342,6.62268,80.605725,Matara,Area_12,5.921367,79.830525,JAF_NA_5939,7.257943,80.546847,2026-02-01 10:58:15,2026-01-30 14:58:15,1,0,2,36,110,2.98,-1.5,19,6,3,1,0,351.66,1,76.02,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6346,+94787754637,45861739,Samsung Galaxy S24,2026-02-11 13:58:15,Negombo,Area_18,8.53863,80.091497,KAN_GA_7046,9.478377,79.637281,Jaffna,Area_1,9.301805,79.813212,COL_DE_9653,9.857569,80.155689,2026-02-11 07:58:15,2026-02-09 12:58:15,1,1,39,73,112,3.72,-1.2,17,5,18,1,0,286.52,1,60.36,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6347,+94778328808,17468768,iPhone 14,2026-01-28 13:58:15,Galle,Area_14,5.960691,81.13851,BAT_ER_3307,7.11625,81.632047,Batticaloa,Area_8,7.160623,79.844541,JAF_PO_3532,9.404931,81.602334,2026-01-27 02:58:15,2026-01-26 11:58:15,1,0,10,56,82,5.65,-1.85,30,10,2,1,0,143.09,1,82.82,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6348,+94743222919,56988725,iPhone 14,2026-01-29 13:58:15,Batticaloa,Area_12,9.822711,81.476172,BAT_OD_1698,8.034517,80.77546,Kandy,Area_9,9.746328,80.908324,JAF_NA_8027,9.558205,81.361458,2026-01-28 09:58:15,2026-01-28 04:58:15,0,0,41,8,34,0.57,2.26,5,0,1,0,1,9.25,0,12.37,0,0,NORMAL_BEHAVIOR
DEMOUSER_6349,+94712618191,26668838,Vivo Y35,2026-02-14 13:58:15,Matara,Area_14,6.427178,80.353505,KAN_KA_3981,6.892707,80.334555,Jaffna,Area_7,8.29163,80.537781,ANU_KE_8305,6.786824,81.385768,2026-02-13 15:58:15,2026-02-14 12:58:15,0,0,10,3,20,0.37,2.16,3,3,4,0,1,10.82,0,4.21,0,0,NORMAL_BEHAVIOR
